id,name,ppOld,ppNew,ppDiff,minuteUpdated
33340006,Vladkrip_49don,13886.3,13397.84,-1549,29790518
37673034,Fujis4n,13990.2,13388.89,-666,29790518
5750235,Sparxe,14079.6,13387.41,-237,29790518
8693851,Greenshell,13628,13379.50,818,29790518
9755504,CrabCow,13928.5,13377.09,363,29790518
16058676,Provoda228,13557.4,13372.33,1184,29790518
12164489,Liz7,13434.9,13369.45,2315,29790519
20855973,hamood enjoyer,13647.9,13367.53,263,29790518
18948846,MIYAHARA,13777.2,13366.73,315,29790518
22103250,OGAWtfffff,14177.7,13359.37,-984,29790518
10250413,kazzysan,13571.3,13354.98,1524,29790518
35764142,sakurasakimauuu,14107.6,13354.80,-707,29790518
19540047,Mfe3,13990,13348.72,-510,29790518
18512077,sshhjjpp,13955.9,13314.15,-1231,29790518
2326627,neikis,14193.3,13308.47,-1016,29790518
37084179,hach1mi2kuma3,14089.5,13306.86,-1540,29790518
7091511,kuroshishi16,14128.6,13306.00,-1246,29790518
3869519,Ideal,13689.4,13305.37,409,29790518
13959539,Bjorken,13801.6,13296.55,391,29790518
3043603,kablaze,14002.4,13288.77,-247,29790518
6048245,-Sera,13628.6,13273.05,1244,29790518
18486437,Kan_Forest,13972.4,13272.66,-280,29790518
6793778,rloseise,13694.3,13267.87,209,29790518
18456592,Hata no Kokoro,13719.7,13267.53,1508,29790518
4662795,tzechi,13932.1,13266.84,554,29790518
38052693,iorn22,12504.3,13255.19,1119,29790520
13189156,muriy,14006.9,13253.80,502,29790518
3866964,Bizen,14069.2,13246.26,-430,29790518
4964596,iloveyou4ever,13369.7,13244.99,1857,29790519
3439745,Fahrenheit7,13584.5,13243.87,588,29790518
10520757,WARABIMON,13994.4,13240.90,-713,29790518
25491585,okok lemon,13980.2,13224.30,-1171,29790518
34086357,KoneU_cat6,14097.8,13221.57,-1368,29790518
1616533,Riviclia,13870.3,13212.65,-225,29790518
11635488,Beanies,13571.2,13207.94,968,29790518
36026020,Tako_0728,14151.3,13206.44,-1684,29790518
28818110,nyakey,14120.6,13204.61,-1203,29790518
39929746,fiayache,13844.9,13199.93,-1833,29790518
